"id","source_id","corpus","language","date","target_child_fk","duration"
1102,"ryo_20501","Japanese_Miyata","Japanese","1988-01-15",357,2220
1103,"ryo_20508","Japanese_Miyata","Japanese","1988-01-22",357,2402
1104,"ryo_20515","Japanese_Miyata","Japanese","1988-01-29",357,2497
1105,"ryo_20522","Japanese_Miyata","Japanese","1988-02-02",357,2557
1106,"ryo_20529","Japanese_Miyata","Japanese","1988-02-12",357,2796
1107,"ryo_20605","Japanese_Miyata","Japanese","1988-02-19",357,2419
1108,"ryo_20612","Japanese_Miyata","Japanese","1988-02-26",357,2079
1109,"ryo_20620","Japanese_Miyata","Japanese","1988-03-05",357,2542
1110,"ryo_20623","Japanese_Miyata","Japanese","1988-03-08",357,2628
1111,"ryo_20704","Japanese_Miyata","Japanese","1988-03-18",357,""
1112,"ryo_20711","Japanese_Miyata","Japanese","1988-03-25",357,2582
1113,"ryo_20719","Japanese_Miyata","Japanese","1988-04-02",357,2092
1114,"ryo_20725","Japanese_Miyata","Japanese","1988-04-08",357,2835
1115,"ryo_20801","Japanese_Miyata","Japanese","1988-04-15",357,2329
1116,"ryo_20808","Japanese_Miyata","Japanese","1988-04-22",357,2306
1117,"ryo_20817","Japanese_Miyata","Japanese","1988-04-30",357,3185
1118,"ryo_20822","Japanese_Miyata","Japanese","1988-05-06",357,2962
1119,"ryo_20829","Japanese_Miyata","Japanese","1988-05-13",357,3098
1120,"ryo_20906","Japanese_Miyata","Japanese","1988-05-20",357,2462
1121,"ryo_20913","Japanese_Miyata","Japanese","1988-05-27",357,2308
1122,"ryo_20924","Japanese_Miyata","Japanese","1988-06-07",357,2501
1123,"ryo_20927","Japanese_Miyata","Japanese","1988-06-10",357,2711
1124,"ryo_21007","Japanese_Miyata","Japanese","1988-06-21",357,1856
1125,"ryo_21010","Japanese_Miyata","Japanese","1988-06-24",357,2444
1126,"ryo_21017","Japanese_Miyata","Japanese","1988-07-01",357,2362
1127,"ryo_21024","Japanese_Miyata","Japanese","1988-07-08",357,2970
1128,"ryo_21101","Japanese_Miyata","Japanese","1988-07-15",357,3182
1129,"ryo_21109","Japanese_Miyata","Japanese","1988-07-23",357,""
1130,"ryo_21116","Japanese_Miyata","Japanese","1988-07-30",357,3701
1131,"ryo_21123","Japanese_Miyata","Japanese","1988-08-08",357,1317
1132,"ryo_30016","Japanese_Miyata","Japanese","1988-09-02",357,""
1133,"ryo_30023","Japanese_Miyata","Japanese","1988-09-06",357,""
1134,"ryo_30030","Japanese_Miyata","Japanese","1988-09-13",357,""
1135,"tai_01_10520","Japanese_Miyata","Japanese","1993-10-03",362,2698
1136,"tai_02_10527a","Japanese_Miyata","Japanese","1993-10-10",362,2730
1137,"tai_03_10527b","Japanese_Miyata","Japanese","1993-10-10",362,2491
1138,"tai_04_10604","Japanese_Miyata","Japanese","1993-10-17",362,2388
1139,"tai_05_10611a","Japanese_Miyata","Japanese","1993-10-24",362,2600
1140,"tai_06_10611b","Japanese_Miyata","Japanese","1993-10-24",362,2077
1141,"tai_07_10619","Japanese_Miyata","Japanese","1993-11-01",362,2429
1142,"tai_08_10624","Japanese_Miyata","Japanese","1993-11-06",362,2687
1143,"tai_09_10701","Japanese_Miyata","Japanese","1993-11-13",362,1500
1144,"tai_10_10708","Japanese_Miyata","Japanese","1993-11-20",362,1844
1145,"tai_11_10715","Japanese_Miyata","Japanese","1993-11-27",362,2244
1146,"tai_12_10813","Japanese_Miyata","Japanese","1993-12-25",362,2859
1147,"tai_13_10828","Japanese_Miyata","Japanese","1994-01-09",362,2235
1148,"tai_14_10903","Japanese_Miyata","Japanese","1994-01-14",362,2157
1149,"tai_15_10910","Japanese_Miyata","Japanese","1994-01-21",362,1971
1150,"tai_16_10917","Japanese_Miyata","Japanese","1994-01-28",362,1391
1151,"tai_17_10925","Japanese_Miyata","Japanese","1994-02-05",362,1667
1152,"tai_18_11000","Japanese_Miyata","Japanese","1994-02-10",362,2476
1153,"tai_19_11007","Japanese_Miyata","Japanese","1994-02-22",362,2477
1154,"tai_20_11014","Japanese_Miyata","Japanese","1994-02-25",362,2242
1155,"tai_21_11020","Japanese_Miyata","Japanese","1994-03-03",362,1663
1156,"tai_22_11101","Japanese_Miyata","Japanese","1994-03-11",362,1164
1157,"tai_23_11114","Japanese_Miyata","Japanese","1994-03-24",362,2466
1158,"tai_24_11120","Japanese_Miyata","Japanese","1994-03-30",362,1540
1159,"tai_25_11128","Japanese_Miyata","Japanese","1994-04-07",362,2487
1160,"tai_26_20004","Japanese_Miyata","Japanese","1994-04-13",362,3061
1161,"tai_27_20011","Japanese_Miyata","Japanese","1994-04-20",362,2125
1162,"tai_28_20018","Japanese_Miyata","Japanese","1994-04-27",362,2170
1163,"tai_29_20025","Japanese_Miyata","Japanese","1994-05-05",362,3013
1164,"tai_30_20102","Japanese_Miyata","Japanese","1994-05-12",362,2273
1165,"tai_31_20109","Japanese_Miyata","Japanese","1994-05-19",362,2516
1166,"tai_32_20116","Japanese_Miyata","Japanese","1994-05-26",362,""
1167,"tai_33_20123","Japanese_Miyata","Japanese","1994-06-02",362,2512
1168,"tai_34_20130","Japanese_Miyata","Japanese","1994-06-09",362,2018
1169,"tai_35_20206","Japanese_Miyata","Japanese","1994-06-15",362,2367
1170,"tai_36_20213","Japanese_Miyata","Japanese","1994-06-22",362,2516
1171,"tai_37_20220","Japanese_Miyata","Japanese","1994-06-29",362,2761
1172,"tai_38_20227","Japanese_Miyata","Japanese","1994-07-06",362,2361
1173,"tai_39_20304","Japanese_Miyata","Japanese","1994-07-13",362,3610
1174,"tai_40_20311","Japanese_Miyata","Japanese","1994-07-21",362,2644
1175,"tai_41_20318","Japanese_Miyata","Japanese","1994-07-28",362,2660
1176,"tai_42_20325","Japanese_Miyata","Japanese","1994-08-04",362,""
1177,"tai_43_20403","Japanese_Miyata","Japanese","1994-08-12",362,2250
1178,"tai_44_20415","Japanese_Miyata","Japanese","1994-08-24",362,2806
1179,"tai_45_20421","Japanese_Miyata","Japanese","1994-08-30",362,2098
1180,"tai_46_20430","Japanese_Miyata","Japanese","1994-09-08",362,2693
1181,"tai_47_20506","Japanese_Miyata","Japanese","1994-09-16",362,2622
1182,"tai_48_20512","Japanese_Miyata","Japanese","1994-09-22",362,2473
1183,"tai_49_20519","Japanese_Miyata","Japanese","1994-09-29",362,2830
1184,"tai_50_20526","Japanese_Miyata","Japanese","1994-10-06",362,3117
1185,"tai_51_20603","Japanese_Miyata","Japanese","1994-10-13",362,1891
1186,"tai_52_20610","Japanese_Miyata","Japanese","1994-10-20",362,2571
1187,"tai_53_20618","Japanese_Miyata","Japanese","1994-10-28",362,2735
1188,"tai_54_20624","Japanese_Miyata","Japanese","1994-11-03",362,1624
1189,"tai_55_20700","Japanese_Miyata","Japanese","1994-11-09",362,3407
1190,"tai_56_20707","Japanese_Miyata","Japanese","1994-11-17",362,3300
1191,"tai_57_20713","Japanese_Miyata","Japanese","1994-11-23",362,2008
1192,"tai_58_20721","Japanese_Miyata","Japanese","1994-12-01",362,2663
1193,"tai_59_20728","Japanese_Miyata","Japanese","1994-12-08",362,2643
1194,"tai_60_20805","Japanese_Miyata","Japanese","1994-12-15",362,2257
1195,"tai_61_20811","Japanese_Miyata","Japanese","1994-12-21",362,2298
1196,"tai_62_20902","Japanese_Miyata","Japanese","1995-01-11",362,3296
1197,"tai_63_20909","Japanese_Miyata","Japanese","1995-01-19",362,""
1198,"tai_64_20917","Japanese_Miyata","Japanese","1995-01-27",362,3006
1199,"tai_65_20923","Japanese_Miyata","Japanese","1995-02-02",362,2134
1200,"tai_66_20930","Japanese_Miyata","Japanese","1995-02-09",362,3514
1201,"tai_67_21006","Japanese_Miyata","Japanese","1995-02-16",362,2847
1202,"tai_68_21013","Japanese_Miyata","Japanese","1995-02-23",362,2462
1203,"tai_69_21020","Japanese_Miyata","Japanese","1995-03-02",362,2639
1204,"tai_70_21100","Japanese_Miyata","Japanese","1995-03-12",362,2505
1205,"tai_71_21114","Japanese_Miyata","Japanese","1995-03-26",362,3011
1206,"tai_72_21120","Japanese_Miyata","Japanese","1995-04-01",362,2208
1207,"tai_73_30003","Japanese_Miyata","Japanese","1995-04-14",362,3025
1208,"tai_74_30024","Japanese_Miyata","Japanese","1995-05-05",362,2292
1209,"tai_75_30101","Japanese_Miyata","Japanese","1995-05-12",362,2265
1210,"tai_76_30108","Japanese_Miyata","Japanese","1995-05-18",362,""
1211,"tai_77_30129","Japanese_Miyata","Japanese","1995-05-29",362,2418
1212,"als19990618","Japanese_MiiPro","Japanese","1999-06-18",368,2745
1213,"als19990706","Japanese_MiiPro","Japanese","1999-07-06",368,2164
1214,"als19990805","Japanese_MiiPro","Japanese","1999-08-05",368,2949
1215,"als19990907","Japanese_MiiPro","Japanese","1999-09-07",368,2585
1216,"als19991005","Japanese_MiiPro","Japanese","1999-10-05",368,2585
1217,"als19991102","Japanese_MiiPro","Japanese","1999-11-02",368,1944
1218,"als19991207","Japanese_MiiPro","Japanese","1999-12-07",368,2104
1219,"als20000105","Japanese_MiiPro","Japanese","2000-01-05",368,2076
1220,"als20000201","Japanese_MiiPro","Japanese","2000-02-01",368,2863
1221,"als20000307","Japanese_MiiPro","Japanese","2000-03-07",368,2634
1222,"als20000404","Japanese_MiiPro","Japanese","2000-04-04",368,2805
1223,"als20000711","Japanese_MiiPro","Japanese","2000-07-11",368,2402
1224,"als20000905","Japanese_MiiPro","Japanese","2000-09-05",368,2680
1225,"als20001106","Japanese_MiiPro","Japanese","2000-11-06",368,2597
1226,"als20010108","Japanese_MiiPro","Japanese","2001-01-08",368,2710
1227,"als20010308","Japanese_MiiPro","Japanese","2001-03-08",368,2385
1228,"als20010512","Japanese_MiiPro","Japanese","2001-05-12",368,2742
1229,"als20010714","Japanese_MiiPro","Japanese","2001-07-14",368,3172
1230,"aprm19990515","Japanese_MiiPro","Japanese","1999-05-15",374,2079
1231,"aprm19990603","Japanese_MiiPro","Japanese","1999-06-03",374,2369
1232,"aprm19990617","Japanese_MiiPro","Japanese","1999-06-17",374,2459
1233,"aprm19990629","Japanese_MiiPro","Japanese","1999-06-29",374,2742
1234,"aprm19990707","Japanese_MiiPro","Japanese","1999-07-07",374,2509
1235,"aprm19990714","Japanese_MiiPro","Japanese","1999-07-14",374,2325
1236,"aprm19990722","Japanese_MiiPro","Japanese","1999-07-22",374,2364
1237,"aprm19990804","Japanese_MiiPro","Japanese","1999-08-04",374,2822
1238,"aprm19990824","Japanese_MiiPro","Japanese","1999-08-24",374,2476
1239,"aprm19990907a","Japanese_MiiPro","Japanese","1999-09-07",374,2706
1240,"aprm19990907b","Japanese_MiiPro","Japanese","1999-09-07",374,2869
1241,"aprm19990909","Japanese_MiiPro","Japanese","1999-09-09",374,2358
1242,"aprm19990915","Japanese_MiiPro","Japanese","1999-09-15",374,2568
1243,"aprm19991004","Japanese_MiiPro","Japanese","1999-10-04",374,2531
1244,"aprm19991023","Japanese_MiiPro","Japanese","1999-10-23",374,2007
1245,"aprm19991103","Japanese_MiiPro","Japanese","1999-11-03",374,3021
1246,"aprm19991128","Japanese_MiiPro","Japanese","1999-11-28",374,2126
1247,"aprm19991218","Japanese_MiiPro","Japanese","1999-12-18",374,2025
1248,"aprm19991230","Japanese_MiiPro","Japanese","1999-12-30",374,3401
1249,"aprm20000110","Japanese_MiiPro","Japanese","2000-01-10",374,1908
1250,"aprm20000116","Japanese_MiiPro","Japanese","2000-01-16",374,2318
1251,"aprm20000123","Japanese_MiiPro","Japanese","2000-01-23",374,2756
1252,"aprm20000131","Japanese_MiiPro","Japanese","2000-01-31",374,2968
1253,"aprm20000213","Japanese_MiiPro","Japanese","2000-02-13",374,2347
1254,"aprm20000220","Japanese_MiiPro","Japanese","2000-02-20",374,1361
1255,"aprm20000301","Japanese_MiiPro","Japanese","2000-03-01",374,3145
1256,"aprm20000309","Japanese_MiiPro","Japanese","2000-03-09",374,2724
1257,"aprm20000316","Japanese_MiiPro","Japanese","2000-03-16",374,2198
1258,"aprm20000407","Japanese_MiiPro","Japanese","2000-04-07",374,3522
1259,"aprm20000417","Japanese_MiiPro","Japanese","2000-04-17",374,419
1260,"aprm20000426","Japanese_MiiPro","Japanese","2000-04-26",374,3611
1261,"aprm20000522","Japanese_MiiPro","Japanese","2000-05-22",374,3749
1262,"aprm20000529","Japanese_MiiPro","Japanese","2000-05-29",374,1404
1263,"aprm20000611","Japanese_MiiPro","Japanese","2000-06-11",374,2300
1264,"aprm20000619","Japanese_MiiPro","Japanese","2000-06-19",374,1793
1265,"aprm20000703","Japanese_MiiPro","Japanese","2000-07-03",374,1488
1266,"aprm20000709","Japanese_MiiPro","Japanese","2000-07-09",374,2739
1267,"aprm20000716","Japanese_MiiPro","Japanese","2000-07-16",374,2455
1268,"aprm20000810","Japanese_MiiPro","Japanese","2000-08-10",374,1871
1269,"aprm20000820","Japanese_MiiPro","Japanese","2000-08-20",374,3453
1270,"aprm20000904","Japanese_MiiPro","Japanese","2000-09-04",374,2178
1271,"aprm20000911","Japanese_MiiPro","Japanese","2000-09-11",374,1689
1272,"aprm20001002","Japanese_MiiPro","Japanese","2000-10-02",374,3554
1273,"aprm20001030","Japanese_MiiPro","Japanese","2000-10-30",374,3227
1274,"aprm20001123","Japanese_MiiPro","Japanese","2000-11-23",374,3506
1275,"aprm20001210","Japanese_MiiPro","Japanese","2000-12-10",374,1650
1276,"aprm20010114","Japanese_MiiPro","Japanese","2001-01-14",374,1596
1277,"aprm20010128","Japanese_MiiPro","Japanese","2001-01-28",374,1500
1278,"aprm20010211","Japanese_MiiPro","Japanese","2001-02-11",374,1767
1279,"aprm20010223","Japanese_MiiPro","Japanese","2001-02-23",374,1014
1280,"aprm20010311","Japanese_MiiPro","Japanese","2001-03-11",374,2608
1281,"aprm20010517","Japanese_MiiPro","Japanese","2001-05-17",374,1762
1282,"aprm20010607","Japanese_MiiPro","Japanese","2001-06-07",374,1458
1283,"aprm20010702","Japanese_MiiPro","Japanese","2001-07-02",374,3574
1284,"njd19970813","Japanese_MiiPro","Japanese","1997-03-13",382,3610
1285,"njd19970909","Japanese_MiiPro","Japanese","1997-09-09",382,1665
1286,"njd19970921","Japanese_MiiPro","Japanese","1997-09-21",382,3000
1287,"njd19971007","Japanese_MiiPro","Japanese","1997-10-07",382,2866
1288,"njd19971020","Japanese_MiiPro","Japanese","1997-10-20",382,3296
1289,"njd19971105","Japanese_MiiPro","Japanese","1997-11-05",382,3426
1290,"njd19971205","Japanese_MiiPro","Japanese","1997-12-05",382,2022
1291,"njd19971220","Japanese_MiiPro","Japanese","1997-12-20",382,1851
1292,"njd19980106","Japanese_MiiPro","Japanese","1998-01-06",382,2627
1293,"njd19980116","Japanese_MiiPro","Japanese","1998-01-16",382,3406
1294,"njd19980303","Japanese_MiiPro","Japanese","1998-03-03",382,2932
1295,"njd19980412","Japanese_MiiPro","Japanese","1998-04-12",382,2853
1296,"njd19980426","Japanese_MiiPro","Japanese","1998-04-26",382,2371
1297,"njd19980510","Japanese_MiiPro","Japanese","1998-ß5-10",382,1845
1298,"njd19980525","Japanese_MiiPro","Japanese","1998-05-25",382,2295
1299,"njd19980606","Japanese_MiiPro","Japanese","1998-06-06",382,2047
1300,"njd19980815","Japanese_MiiPro","Japanese","1998-08-15",382,3085
1301,"njd19980828","Japanese_MiiPro","Japanese","1998-08-28",382,3538
1302,"njd19980919","Japanese_MiiPro","Japanese","1998-09-19",382,3112
1303,"njd19981004","Japanese_MiiPro","Japanese","1998-10-04",382,2190
1304,"njd19981018","Japanese_MiiPro","Japanese","1998-10-18",382,3540
1305,"njd19981102","Japanese_MiiPro","Japanese","1998-11-02",382,3713
1306,"njd19981119","Japanese_MiiPro","Japanese","1998-11-19",382,""
1307,"njd19981207","Japanese_MiiPro","Japanese","1998-12-07",382,3610
1308,"njd19981223","Japanese_MiiPro","Japanese","1998-12-23",382,3252
1309,"njd19990123","Japanese_MiiPro","Japanese","1999-01-23",382,2882
1310,"njd19990209","Japanese_MiiPro","Japanese","1999-02-09",382,2911
1311,"njd19990222","Japanese_MiiPro","Japanese","1999-02-22",382,2714
1312,"njd19990306","Japanese_MiiPro","Japanese","1999-03-06",382,3610
1313,"njd19990329","Japanese_MiiPro","Japanese","1999-03-29",382,1604
1314,"njd19990405","Japanese_MiiPro","Japanese","1999-04-05",382,3111
1315,"njd19990419","Japanese_MiiPro","Japanese","1999-04-19",382,2840
1316,"njd19990505","Japanese_MiiPro","Japanese","1999-05-05",382,2023
1317,"njd19990515","Japanese_MiiPro","Japanese","1999-05-15",382,3176
1318,"njd19990530","Japanese_MiiPro","Japanese","1999-05-30",382,1071
1319,"njd19990613","Japanese_MiiPro","Japanese","1999-06-13",382,2093
1320,"njd19990629","Japanese_MiiPro","Japanese","1999-06-29",382,2710
1321,"njd19990731","Japanese_MiiPro","Japanese","1999-07-31",382,2369
1322,"njd19990904","Japanese_MiiPro","Japanese","1999-09-04",382,2788
1323,"njd19991004","Japanese_MiiPro","Japanese","1999-10-04",382,3512
1324,"njd19991030","Japanese_MiiPro","Japanese","1999-10-30",382,1612
1325,"njd19991128","Japanese_MiiPro","Japanese","1999-11-28",382,3065
1326,"njd19991224","Japanese_MiiPro","Japanese","1999-12-24",382,2017
1327,"njd20000407","Japanese_MiiPro","Japanese","2000-04-07",382,2295
1328,"njd20000430","Japanese_MiiPro","Japanese","2000-04-30",382,2140
1329,"njd20000527","Japanese_MiiPro","Japanese","2000-05-27",382,2392
1330,"njd20000624","Japanese_MiiPro","Japanese","2000-06-24",382,2319
1331,"njd20000814","Japanese_MiiPro","Japanese","2000-08-14",382,2392
1332,"njd20000923","Japanese_MiiPro","Japanese","2000-09-23",382,1657
1333,"njd20001022","Japanese_MiiPro","Japanese","2000-10-22",382,2410
1334,"njd20001119","Japanese_MiiPro","Japanese","2000-11-19",382,2319
1335,"njd20001225","Japanese_MiiPro","Japanese","2000-12-25",382,2785
1336,"njd20010127","Japanese_MiiPro","Japanese","2001-01-27",382,2661
1337,"njd20010225","Japanese_MiiPro","Japanese","2001-02-25",382,2900
1338,"njd20010331","Japanese_MiiPro","Japanese","2001-03-31",382,2198
1339,"njd20010522","Japanese_MiiPro","Japanese","2001-05-22",382,2092
1340,"njd20010702","Japanese_MiiPro","Japanese","2001-07-02",382,2240
1341,"tom19990528","Japanese_MiiPro","Japanese","1999-05-28",387,""
1342,"tom19990614","Japanese_MiiPro","Japanese","1999-06-14",387,1829
1343,"tom19990629","Japanese_MiiPro","Japanese","1999-06-29",387,981
1344,"tom19990804","Japanese_MiiPro","Japanese","1999-08-04",387,1705
1345,"tom19990903","Japanese_MiiPro","Japanese","1999-09-03",387,1661
1346,"tom19991004","Japanese_MiiPro","Japanese","1999-10-04",387,2591
1347,"tom19991102","Japanese_MiiPro","Japanese","1999-11-02",387,2261
1348,"tom19991130","Japanese_MiiPro","Japanese","1999-11-30",387,3055
1349,"tom20000105","Japanese_MiiPro","Japanese","2000-01-05",387,2309
1350,"tom20000202","Japanese_MiiPro","Japanese","2000-02-02",387,2443
1351,"tom20000306","Japanese_MiiPro","Japanese","2000-03-06",387,2339
1352,"tom20000407","Japanese_MiiPro","Japanese","2000-04-07",387,2232
1353,"tom20000605","Japanese_MiiPro","Japanese","2000-06-05",387,2517
1354,"tom20000808","Japanese_MiiPro","Japanese","2000-08-08",387,2540
1355,"tom20001002","Japanese_MiiPro","Japanese","2000-10-02",387,3290
1356,"tom20001215","Japanese_MiiPro","Japanese","2000-12-15",387,1833
1357,"tom20010307","Japanese_MiiPro","Japanese","2001-03-07",387,2845
1358,"tom20010518","Japanese_MiiPro","Japanese","2001-05-18",387,2939
1359,"tom20010724","Japanese_MiiPro","Japanese","2001-07-24",387,2599
1360,"hia","Sesotho","Sesotho","",407,2377
1361,"hib","Sesotho","Sesotho","",407,2596
1362,"hic","Sesotho","Sesotho","",407,1799
1363,"hid","Sesotho","Sesotho","",407,2083
1364,"hie","Sesotho","Sesotho","",407,1764
1365,"hif","Sesotho","Sesotho","",407,2188
1366,"hiia","Sesotho","Sesotho","",407,1937
1367,"hiib","Sesotho","Sesotho","",407,326
1368,"hiic","Sesotho","Sesotho","",407,1932
1369,"hiid","Sesotho","Sesotho","",407,2580
1370,"hiiia","Sesotho","Sesotho","",407,2589
1371,"hiiib","Sesotho","Sesotho","",407,2412
1372,"hiiic","Sesotho","Sesotho","",407,1359
1373,"hiiid","Sesotho","Sesotho","",407,2552
1374,"hiva","Sesotho","Sesotho","",407,3205
1375,"hivb","Sesotho","Sesotho","",407,2156
1376,"hivc","Sesotho","Sesotho","",407,2320
1377,"hivd","Sesotho","Sesotho","",407,2364
1378,"hixa","Sesotho","Sesotho","",407,2951
1379,"hixb","Sesotho","Sesotho","",407,2447
1380,"hixc","Sesotho","Sesotho","",407,1765
1381,"hixd","Sesotho","Sesotho","",407,2141
1382,"hva","Sesotho","Sesotho","",407,1287
1383,"hvb","Sesotho","Sesotho","",407,2653
1384,"hvc","Sesotho","Sesotho","",407,2627
1385,"hvd","Sesotho","Sesotho","",407,2500
1386,"hvia","Sesotho","Sesotho","",407,2421
1387,"hvib","Sesotho","Sesotho","",407,2839
1388,"hvic","Sesotho","Sesotho","",407,2762
1389,"hvid","Sesotho","Sesotho","",407,2704
1390,"hviia","Sesotho","Sesotho","",407,2687
1391,"hviib","Sesotho","Sesotho","",407,""
1392,"hviic","Sesotho","Sesotho","",407,2792
1393,"hviid","Sesotho","Sesotho","",407,2955
1394,"hviie","Sesotho","Sesotho","",407,3207
1395,"hviif","Sesotho","Sesotho","",407,2616
1396,"hviiia","Sesotho","Sesotho","",407,3119
1397,"hviiib","Sesotho","Sesotho","",407,1692
1398,"hviiic","Sesotho","Sesotho","",407,2334
1399,"hviiid","Sesotho","Sesotho","",407,2937
1400,"hviiie","Sesotho","Sesotho","",407,2648
1401,"hxa","Sesotho","Sesotho","",407,2828
1402,"hxb","Sesotho","Sesotho","",407,2613
1403,"hxc","Sesotho","Sesotho","",407,1727
1404,"hxd","Sesotho","Sesotho","",407,2094
1405,"lia","Sesotho","Sesotho","",453,2678
1406,"lib","Sesotho","Sesotho","",453,2811
1407,"lic","Sesotho","Sesotho","",453,""
1408,"lid","Sesotho","Sesotho","",453,1721
1409,"lie","Sesotho","Sesotho","",453,2349
1410,"lif","Sesotho","Sesotho","",453,2998
1411,"liia","Sesotho","Sesotho","",453,2885
1412,"liib","Sesotho","Sesotho","",453,1903
1413,"liic","Sesotho","Sesotho","",453,2877
1414,"liid","Sesotho","Sesotho","",453,1861
1415,"liiia","Sesotho","Sesotho","",453,2073
1416,"liiib","Sesotho","Sesotho","",453,""
1417,"liiic","Sesotho","Sesotho","",453,2300
1418,"liiid","Sesotho","Sesotho","",453,2450
1419,"liva","Sesotho","Sesotho","",453,2517
1420,"livb","Sesotho","Sesotho","",453,2479
1421,"livc","Sesotho","Sesotho","",453,1916
1422,"livd","Sesotho","Sesotho","",453,1896
1423,"live","Sesotho","Sesotho","",453,3038
1424,"livf","Sesotho","Sesotho","",453,2069
1425,"lixa","Sesotho","Sesotho","",453,2075
1426,"lixb","Sesotho","Sesotho","",453,1338
1427,"lixc","Sesotho","Sesotho","",453,2379
1428,"lixd","Sesotho","Sesotho","",453,2571
1429,"lva","Sesotho","Sesotho","",453,2574
1430,"lvb","Sesotho","Sesotho","",453,2172
1431,"lvc","Sesotho","Sesotho","",453,2565
1432,"lvd","Sesotho","Sesotho","",453,3100
1433,"lve","Sesotho","Sesotho","",453,2120
1434,"lvia","Sesotho","Sesotho","",453,1930
1435,"lvib","Sesotho","Sesotho","",453,2200
1436,"lvic","Sesotho","Sesotho","",453,""
1437,"lvid","Sesotho","Sesotho","",453,2647
1438,"lviia","Sesotho","Sesotho","",453,2617
1439,"lviib","Sesotho","Sesotho","",453,2573
1440,"lviic","Sesotho","Sesotho","",453,2839
1441,"lviid","Sesotho","Sesotho","",453,1847
1442,"lviiia","Sesotho","Sesotho","",453,3043
1443,"lviiib","Sesotho","Sesotho","",453,2582
1444,"lviiic","Sesotho","Sesotho","",453,2983
1445,"lviiid","Sesotho","Sesotho","",453,""
1446,"lxa","Sesotho","Sesotho","",453,2986
1447,"lxb","Sesotho","Sesotho","",453,2640
1448,"lxc","Sesotho","Sesotho","",453,186
1449,"lxd","Sesotho","Sesotho","",453,""
1450,"tia","Sesotho","Sesotho","",487,2740
1451,"tib","Sesotho","Sesotho","",487,2370
1452,"tic","Sesotho","Sesotho","",487,2640
1453,"tid","Sesotho","Sesotho","",487,3498
1454,"tie","Sesotho","Sesotho","",487,487
1455,"tif","Sesotho","Sesotho","",487,2378
1456,"tig","Sesotho","Sesotho","",487,3640
1457,"tih","Sesotho","Sesotho","",487,2713
1458,"tiia","Sesotho","Sesotho","",487,""
1459,"tiib","Sesotho","Sesotho","",487,2314
1460,"tiic","Sesotho","Sesotho","",487,3701
1461,"tiid","Sesotho","Sesotho","",487,2028
1462,"tiie","Sesotho","Sesotho","",487,""
1463,"tiiia","Sesotho","Sesotho","",487,2932
1464,"tiiib","Sesotho","Sesotho","",487,2669
1465,"tiiic","Sesotho","Sesotho","",487,2402
1466,"tiiid","Sesotho","Sesotho","",487,2605
1467,"tiva","Sesotho","Sesotho","",487,2689
1468,"tivb","Sesotho","Sesotho","",487,2886
1469,"tivc","Sesotho","Sesotho","",487,2970
1470,"tivd","Sesotho","Sesotho","",487,3499
1471,"tive","Sesotho","Sesotho","",487,2906
1472,"tivf","Sesotho","Sesotho","",487,3345
1473,"tva","Sesotho","Sesotho","",487,""
1474,"tvb","Sesotho","Sesotho","",487,""
1475,"tvc","Sesotho","Sesotho","",487,2595
1476,"tvd","Sesotho","Sesotho","",487,2681
1477,"tve","Sesotho","Sesotho","",487,3576
1478,"tvf","Sesotho","Sesotho","",487,2915
1479,"tvia","Sesotho","Sesotho","",487,3147
1480,"tvib","Sesotho","Sesotho","",487,3160
1481,"tvic","Sesotho","Sesotho","",487,2468
1482,"tvid","Sesotho","Sesotho","",487,2605
1483,"tvie","Sesotho","Sesotho","",487,2858
1484,"tviia","Sesotho","Sesotho","",487,""
1485,"tviib","Sesotho","Sesotho","",487,2623
1486,"tviic","Sesotho","Sesotho","",487,3107
1487,"tviid","Sesotho","Sesotho","",487,1942
1488,"tviie","Sesotho","Sesotho","",487,3491
